Customer_ID,Age,Gender,Location,Total_Spend,Average_Order_Value,Previous_Purchases,Average_Rating,Discount_Usage_Rate,Promo_Usage_Rate,Subscription_Rate,Customer_Value_Tier
3426,38,Female,Michigan,54,54.0,3,4.3,0.0,0.0,0.0,Medium
3427,47,Female,Oregon,35,35.0,31,4.8,0.0,0.0,0.0,Low
3428,39,Female,Michigan,38,38.0,44,2.5,0.0,0.0,0.0,Low
3429,32,Female,Washington,69,69.0,20,2.5,0.0,0.0,0.0,Medium
3430,27,Female,Alaska,96,96.0,34,4.6,0.0,0.0,0.0,High
3431,67,Female,Montana,73,73.0,17,4.2,0.0,0.0,0.0,Medium
3432,46,Female,New Mexico,49,49.0,20,4.2,0.0,0.0,0.0,Medium
3433,36,Female,Connecticut,44,44.0,46,4.8,0.0,0.0,0.0,Low
3434,62,Female,Alaska,93,93.0,28,4.5,0.0,0.0,0.0,High
3435,31,Female,Ohio,72,72.0,6,3.3,0.0,0.0,0.0,Medium
3436,68,Female,Montana,91,91.0,50,2.7,0.0,0.0,0.0,High
3437,57,Female,Nebraska,83,83.0,41,2.8,0.0,0.0,0.0,High
3438,22,Female,Oklahoma,62,62.0,50,3.5,0.0,0.0,0.0,Medium
3439,26,Female,Kentucky,71,71.0,33,3.0,0.0,0.0,0.0,Medium
3440,43,Female,Idaho,93,93.0,25,4.5,0.0,0.0,0.0,High
3441,45,Female,Maryland,63,63.0,2,4.3,0.0,0.0,0.0,Medium
3442,64,Female,Tennessee,96,96.0,15,4.1,0.0,0.0,0.0,High
3443,28,Female,Michigan,78,78.0,12,4.3,0.0,0.0,0.0,High
3444,47,Female,Tennessee,24,24.0,28,5.0,0.0,0.0,0.0,Low
3445,53,Female,Rhode Island,63,63.0,12,3.8,0.0,0.0,0.0,Medium
3446,42,Female,Florida,58,58.0,3,4.9,0.0,0.0,0.0,Medium
3447,51,Female,Louisiana,55,55.0,20,5.0,0.0,0.0,0.0,Medium
3448,62,Female,Arkansas,58,58.0,3,4.3,0.0,0.0,0.0,Medium
3449,18,Female,Kentucky,28,28.0,32,4.1,0.0,0.0,0.0,Low
3450,48,Female,Kansas,37,37.0,35,4.5,0.0,0.0,0.0,Low
3451,20,Female,Vermont,78,78.0,31,3.6,0.0,0.0,0.0,High
3452,32,Female,Nevada,73,73.0,13,3.0,0.0,0.0,0.0,Medium
3453,26,Female,Oklahoma,20,20.0,3,3.7,0.0,0.0,0.0,Low
3454,31,Female,Alabama,60,60.0,48,4.3,0.0,0.0,0.0,Medium
3455,55,Female,Louisiana,71,71.0,15,4.6,0.0,0.0,0.0,Medium
3456,49,Female,Ohio,89,89.0,13,4.7,0.0,0.0,0.0,High
3457,42,Female,Texas,53,53.0,21,4.6,0.0,0.0,0.0,Medium
3458,64,Female,Maryland,87,87.0,29,3.0,0.0,0.0,0.0,High
3459,68,Female,West Virginia,37,37.0,24,3.4,0.0,0.0,0.0,Low
3460,68,Female,Ohio,37,37.0,21,3.8,0.0,0.0,0.0,Low
3461,41,Female,Indiana,78,78.0,5,3.1,0.0,0.0,0.0,High
3462,51,Female,Wyoming,23,23.0,47,4.4,0.0,0.0,0.0,Low
3463,44,Female,Michigan,73,73.0,34,4.5,0.0,0.0,0.0,Medium
3464,27,Female,Maine,27,27.0,45,2.8,0.0,0.0,0.0,Low
3465,36,Female,Utah,59,59.0,12,2.7,0.0,0.0,0.0,Medium
3466,19,Female,Iowa,53,53.0,31,3.4,0.0,0.0,0.0,Medium
3467,49,Female,Maryland,42,42.0,43,4.6,0.0,0.0,0.0,Low
3468,18,Female,Texas,45,45.0,5,5.0,0.0,0.0,0.0,Low
3469,36,Female,Ohio,89,89.0,36,3.5,0.0,0.0,0.0,High
3470,36,Female,North Dakota,85,85.0,12,3.3,0.0,0.0,0.0,High
3471,19,Female,West Virginia,69,69.0,31,4.5,0.0,0.0,0.0,Medium
3472,43,Female,North Carolina,66,66.0,31,3.1,0.0,0.0,0.0,Medium
3473,31,Female,Georgia,42,42.0,15,4.0,0.0,0.0,0.0,Low
3474,63,Female,Kansas,40,40.0,11,2.5,0.0,0.0,0.0,Low
3475,41,Female,Maine,82,82.0,18,4.4,0.0,0.0,0.0,High
3476,48,Female,South Carolina,88,88.0,9,4.4,0.0,0.0,0.0,High
3477,68,Female,South Carolina,99,99.0,11,3.2,0.0,0.0,0.0,High
3478,53,Female,Kentucky,85,85.0,38,3.8,0.0,0.0,0.0,High
3479,36,Female,Arizona,57,57.0,42,4.6,0.0,0.0,0.0,Medium
3480,46,Female,New York,56,56.0,41,4.9,0.0,0.0,0.0,Medium
3481,21,Female,New Hampshire,79,79.0,45,3.5,0.0,0.0,0.0,High
3482,52,Female,Ohio,67,67.0,41,3.4,0.0,0.0,0.0,Medium
3483,66,Female,Hawaii,61,61.0,35,3.9,0.0,0.0,0.0,Medium
3484,19,Female,Texas,37,37.0,21,3.9,0.0,0.0,0.0,Low
3485,44,Female,Illinois,75,75.0,13,4.2,0.0,0.0,0.0,High
3486,50,Female,Massachusetts,21,21.0,23,3.4,0.0,0.0,0.0,Low
3487,51,Female,North Carolina,89,89.0,6,4.9,0.0,0.0,0.0,High
3488,25,Female,West Virginia,24,24.0,39,2.9,0.0,0.0,0.0,Low
3489,62,Female,Delaware,27,27.0,7,4.9,0.0,0.0,0.0,Low
3490,48,Female,Idaho,26,26.0,32,4.6,0.0,0.0,0.0,Low
3491,62,Female,Oregon,82,82.0,43,3.6,0.0,0.0,0.0,High
3492,22,Female,Maine,28,28.0,15,4.3,0.0,0.0,0.0,Low
3493,48,Female,South Dakota,65,65.0,48,4.6,0.0,0.0,0.0,Medium
3494,48,Female,New Mexico,82,82.0,35,4.7,0.0,0.0,0.0,High
3495,62,Female,Washington,38,38.0,41,3.5,0.0,0.0,0.0,Low
3496,24,Female,Georgia,33,33.0,14,2.8,0.0,0.0,0.0,Low
3497,39,Female,Idaho,38,38.0,22,4.0,0.0,0.0,0.0,Low
3498,35,Female,Colorado,48,48.0,16,4.3,0.0,0.0,0.0,Medium
3499,47,Female,Kentucky,35,35.0,2,3.8,0.0,0.0,0.0,Low
3500,22,Female,New Jersey,29,29.0,13,3.0,0.0,0.0,0.0,Low
3501,38,Female,Oregon,48,48.0,38,4.6,0.0,0.0,0.0,Medium
3502,53,Female,Nebraska,87,87.0,43,4.8,0.0,0.0,0.0,High
3503,31,Female,Massachusetts,62,62.0,26,4.7,0.0,0.0,0.0,Medium
3504,31,Female,Nebraska,96,96.0,39,3.9,0.0,0.0,0.0,High
3505,65,Female,Hawaii,41,41.0,50,4.0,0.0,0.0,0.0,Low
3506,48,Female,Indiana,42,42.0,40,3.7,0.0,0.0,0.0,Low
3507,18,Female,Illinois,57,57.0,12,3.7,0.0,0.0,0.0,Medium
3508,46,Female,Colorado,65,65.0,33,4.2,0.0,0.0,0.0,Medium
3509,52,Female,Pennsylvania,54,54.0,49,4.7,0.0,0.0,0.0,Medium
3510,50,Female,Ohio,22,22.0,43,4.3,0.0,0.0,0.0,Low
3511,49,Female,Pennsylvania,96,96.0,14,4.9,0.0,0.0,0.0,High
3512,69,Female,Mississippi,81,81.0,21,3.9,0.0,0.0,0.0,High
3513,36,Female,Kentucky,46,46.0,31,3.4,0.0,0.0,0.0,Medium
3514,30,Female,Alaska,74,74.0,29,4.2,0.0,0.0,0.0,High
3515,25,Female,Georgia,50,50.0,32,4.7,0.0,0.0,0.0,Medium
3516,19,Female,South Dakota,80,80.0,16,4.0,0.0,0.0,0.0,High
3517,34,Female,South Carolina,56,56.0,38,4.0,0.0,0.0,0.0,Medium
3518,29,Female,Tennessee,69,69.0,34,3.1,0.0,0.0,0.0,Medium
3519,50,Female,Colorado,97,97.0,30,4.2,0.0,0.0,0.0,High
3520,31,Female,Wisconsin,66,66.0,14,3.7,0.0,0.0,0.0,Medium
3521,41,Female,Georgia,70,70.0,33,3.1,0.0,0.0,0.0,Medium
3522,52,Female,Maryland,50,50.0,35,3.7,0.0,0.0,0.0,Medium
3523,27,Female,New Jersey,85,85.0,13,3.2,0.0,0.0,0.0,High
3524,49,Female,Nevada,59,59.0,30,2.8,0.0,0.0,0.0,Medium
3525,69,Female,Michigan,74,74.0,30,2.9,0.0,0.0,0.0,High
3526,45,Female,Wyoming,38,38.0,47,3.5,0.0,0.0,0.0,Low
3527,20,Female,Massachusetts,99,99.0,1,3.8,0.0,0.0,0.0,High
3528,25,Female,Washington,97,97.0,1,4.7,0.0,0.0,0.0,High
3529,38,Female,Maine,67,67.0,33,4.5,0.0,0.0,0.0,Medium
3530,55,Female,Montana,20,20.0,43,3.9,0.0,0.0,0.0,Low
3531,62,Female,Oklahoma,45,45.0,37,3.4,0.0,0.0,0.0,Low
3532,54,Female,North Dakota,52,52.0,23,4.6,0.0,0.0,0.0,Medium
3533,61,Female,Connecticut,68,68.0,12,4.6,0.0,0.0,0.0,Medium
3534,50,Female,Texas,98,98.0,30,4.7,0.0,0.0,0.0,High
3535,65,Female,Delaware,83,83.0,7,3.2,0.0,0.0,0.0,High
3536,68,Female,Mississippi,51,51.0,20,5.0,0.0,0.0,0.0,Medium
3537,55,Female,Minnesota,21,21.0,10,4.5,0.0,0.0,0.0,Low
3538,57,Female,Georgia,92,92.0,40,3.5,0.0,0.0,0.0,High
3539,56,Female,Iowa,63,63.0,21,4.5,0.0,0.0,0.0,Medium
3540,29,Female,New York,56,56.0,17,3.2,0.0,0.0,0.0,Medium
3541,24,Female,Nevada,95,95.0,5,4.6,0.0,0.0,0.0,High
3542,59,Female,Virginia,66,66.0,22,4.0,0.0,0.0,0.0,Medium
3543,62,Female,Idaho,28,28.0,5,4.2,0.0,0.0,0.0,Low
3544,58,Female,Colorado,83,83.0,18,4.1,0.0,0.0,0.0,High
3545,64,Female,Wisconsin,55,55.0,42,3.6,0.0,0.0,0.0,Medium
3546,48,Female,Connecticut,28,28.0,22,3.7,0.0,0.0,0.0,Low
3547,60,Female,Kansas,79,79.0,37,3.6,0.0,0.0,0.0,High
3548,52,Female,Pennsylvania,31,31.0,23,3.8,0.0,0.0,0.0,Low
3549,63,Female,Utah,37,37.0,47,3.0,0.0,0.0,0.0,Low
3550,44,Female,Oregon,34,34.0,11,3.4,0.0,0.0,0.0,Low
3551,63,Female,West Virginia,74,74.0,32,4.8,0.0,0.0,0.0,High
3552,66,Female,Montana,31,31.0,20,2.6,0.0,0.0,0.0,Low
3553,22,Female,Kentucky,66,66.0,3,2.9,0.0,0.0,0.0,Medium
3554,62,Female,Minnesota,99,99.0,32,4.9,0.0,0.0,0.0,High
3555,39,Female,Louisiana,55,55.0,5,5.0,0.0,0.0,0.0,Medium
3556,25,Female,Delaware,23,23.0,45,4.6,0.0,0.0,0.0,Low
3557,70,Female,Arizona,88,88.0,43,4.2,0.0,0.0,0.0,High
3558,52,Female,Nevada,26,26.0,1,4.9,0.0,0.0,0.0,Low
3559,68,Female,Alaska,94,94.0,9,4.8,0.0,0.0,0.0,High
3560,18,Female,Utah,25,25.0,13,3.0,0.0,0.0,0.0,Low
3561,18,Female,Kansas,96,96.0,5,3.5,0.0,0.0,0.0,High
3562,63,Female,North Carolina,29,29.0,39,3.4,0.0,0.0,0.0,Low
3563,47,Female,Maryland,36,36.0,7,3.4,0.0,0.0,0.0,Low
3564,43,Female,Maine,90,90.0,8,4.9,0.0,0.0,0.0,High
3565,60,Female,Illinois,38,38.0,40,4.4,0.0,0.0,0.0,Low
3566,49,Female,Pennsylvania,52,52.0,35,4.2,0.0,0.0,0.0,Medium
3567,28,Female,Alaska,88,88.0,14,3.1,0.0,0.0,0.0,High
3568,32,Female,New Mexico,56,56.0,26,4.0,0.0,0.0,0.0,Medium
3569,29,Female,Arkansas,71,71.0,14,4.8,0.0,0.0,0.0,Medium
3570,35,Female,Alaska,94,94.0,9,3.3,0.0,0.0,0.0,High
3571,23,Female,Louisiana,97,97.0,32,4.7,0.0,0.0,0.0,High
3572,70,Female,North Dakota,27,27.0,15,3.2,0.0,0.0,0.0,Low
3573,23,Female,Rhode Island,28,28.0,25,5.0,0.0,0.0,0.0,Low
3574,43,Female,Connecticut,67,67.0,27,4.9,0.0,0.0,0.0,Medium
3575,29,Female,New York,70,70.0,39,4.9,0.0,0.0,0.0,Medium
3576,61,Female,Kentucky,95,95.0,49,3.7,0.0,0.0,0.0,High
3577,29,Female,Maine,24,24.0,12,3.0,0.0,0.0,0.0,Low
3578,66,Female,Missouri,35,35.0,13,2.6,0.0,0.0,0.0,Low
3579,46,Female,Georgia,22,22.0,22,2.6,0.0,0.0,0.0,Low
3580,34,Female,Arizona,66,66.0,19,4.8,0.0,0.0,0.0,Medium
3581,51,Female,New Hampshire,83,83.0,3,3.2,0.0,0.0,0.0,High
3582,26,Female,Georgia,95,95.0,50,4.9,0.0,0.0,0.0,High
3583,23,Female,California,41,41.0,15,3.4,0.0,0.0,0.0,Low
3584,52,Female,Arizona,77,77.0,44,2.7,0.0,0.0,0.0,High
3585,39,Female,Florida,52,52.0,48,4.8,0.0,0.0,0.0,Medium
3586,39,Female,New York,41,41.0,4,4.1,0.0,0.0,0.0,Low
3587,33,Female,Idaho,28,28.0,12,4.6,0.0,0.0,0.0,Low
3588,33,Female,Virginia,90,90.0,33,4.4,0.0,0.0,0.0,High
3589,23,Female,Michigan,55,55.0,40,3.5,0.0,0.0,0.0,Medium
3590,31,Female,New Hampshire,73,73.0,38,4.8,0.0,0.0,0.0,Medium
3591,27,Female,South Dakota,87,87.0,19,2.9,0.0,0.0,0.0,High
3592,48,Female,South Dakota,89,89.0,38,3.2,0.0,0.0,0.0,High
3593,61,Female,New Jersey,82,82.0,18,4.4,0.0,0.0,0.0,High
3594,63,Female,Wyoming,80,80.0,24,4.6,0.0,0.0,0.0,High
3595,19,Female,Alabama,87,87.0,29,2.6,0.0,0.0,0.0,High
3596,21,Female,South Dakota,41,41.0,14,3.1,0.0,0.0,0.0,Low
3597,28,Female,South Carolina,83,83.0,44,4.3,0.0,0.0,0.0,High
3598,29,Female,New Mexico,71,71.0,18,3.1,0.0,0.0,0.0,Medium
3599,23,Female,Connecticut,76,76.0,19,4.6,0.0,0.0,0.0,High
3600,37,Female,Kansas,34,34.0,4,4.6,0.0,0.0,0.0,Low
3601,67,Female,South Carolina,81,81.0,25,2.7,0.0,0.0,0.0,High
3602,34,Female,North Carolina,47,47.0,3,3.0,0.0,0.0,0.0,Medium
3603,58,Female,Wyoming,36,36.0,40,3.3,0.0,0.0,0.0,Low
3604,45,Female,Louisiana,51,51.0,5,2.7,0.0,0.0,0.0,Medium
3605,63,Female,Louisiana,86,86.0,17,3.3,0.0,0.0,0.0,High
3606,68,Female,Alabama,41,41.0,36,4.3,0.0,0.0,0.0,Low
3607,41,Female,Minnesota,90,90.0,41,4.8,0.0,0.0,0.0,High
3608,50,Female,New Mexico,93,93.0,20,3.3,0.0,0.0,0.0,High
3609,24,Female,Tennessee,56,56.0,2,4.3,0.0,0.0,0.0,Medium
3610,21,Female,New Mexico,39,39.0,31,3.0,0.0,0.0,0.0,Low
3611,18,Female,Texas,86,86.0,23,4.8,0.0,0.0,0.0,High
3612,63,Female,Washington,82,82.0,30,2.9,0.0,0.0,0.0,High
3613,47,Female,Michigan,29,29.0,26,3.6,0.0,0.0,0.0,Low
3614,58,Female,Minnesota,27,27.0,40,3.5,0.0,0.0,0.0,Low
3615,46,Female,Delaware,25,25.0,19,4.7,0.0,0.0,0.0,Low
3616,35,Female,California,31,31.0,4,4.4,0.0,0.0,0.0,Low
3617,42,Female,Wisconsin,23,23.0,33,3.3,0.0,0.0,0.0,Low
3618,48,Female,Kentucky,47,47.0,29,4.3,0.0,0.0,0.0,Medium
3619,28,Female,Nevada,67,67.0,47,4.0,0.0,0.0,0.0,Medium
3620,44,Female,North Carolina,75,75.0,50,4.9,0.0,0.0,0.0,High
3621,60,Female,Louisiana,82,82.0,28,2.9,0.0,0.0,0.0,High
3622,38,Female,New Jersey,32,32.0,5,4.0,0.0,0.0,0.0,Low
3623,46,Female,Wisconsin,41,41.0,12,4.3,0.0,0.0,0.0,Low
3624,39,Female,Arkansas,89,89.0,4,2.7,0.0,0.0,0.0,High
3625,22,Female,Texas,82,82.0,22,5.0,0.0,0.0,0.0,High
3626,44,Female,Illinois,99,99.0,32,4.4,0.0,0.0,0.0,High
3627,69,Female,Mississippi,98,98.0,32,3.5,0.0,0.0,0.0,High
3628,39,Female,Delaware,54,54.0,48,3.3,0.0,0.0,0.0,Medium
3629,53,Female,Georgia,88,88.0,35,3.8,0.0,0.0,0.0,High
3630,52,Female,Kansas,43,43.0,44,4.5,0.0,0.0,0.0,Low
3631,65,Female,Oklahoma,73,73.0,29,4.8,0.0,0.0,0.0,Medium
3632,48,Female,New Jersey,50,50.0,26,2.9,0.0,0.0,0.0,Medium
3633,27,Female,Utah,73,73.0,3,3.2,0.0,0.0,0.0,Medium
3634,39,Female,Montana,51,51.0,1,2.8,0.0,0.0,0.0,Medium
3635,59,Female,Ohio,22,22.0,17,3.3,0.0,0.0,0.0,Low
3636,52,Female,Colorado,32,32.0,17,3.3,0.0,0.0,0.0,Low
3637,50,Female,California,38,38.0,36,4.2,0.0,0.0,0.0,Low
3638,32,Female,Utah,66,66.0,32,3.6,0.0,0.0,0.0,Medium
3639,40,Female,Kansas,20,20.0,50,4.6,0.0,0.0,0.0,Low
3640,26,Female,Illinois,44,44.0,39,3.6,0.0,0.0,0.0,Low
3641,47,Female,Minnesota,31,31.0,17,4.0,0.0,0.0,0.0,Low
3642,51,Female,New York,45,45.0,39,2.7,0.0,0.0,0.0,Low
3643,47,Female,Arizona,71,71.0,5,4.4,0.0,0.0,0.0,Medium
3644,53,Female,Tennessee,96,96.0,47,3.2,0.0,0.0,0.0,High
3645,35,Female,Arkansas,32,32.0,18,2.6,0.0,0.0,0.0,Low
3646,38,Female,Colorado,90,90.0,31,3.4,0.0,0.0,0.0,High
3647,69,Female,Nevada,68,68.0,39,5.0,0.0,0.0,0.0,Medium
3648,47,Female,Kansas,45,45.0,12,2.9,0.0,0.0,0.0,Low
3649,31,Female,New York,67,67.0,45,5.0,0.0,0.0,0.0,Medium
3650,68,Female,Minnesota,57,57.0,33,4.4,0.0,0.0,0.0,Medium
3651,51,Female,Ohio,60,60.0,3,3.5,0.0,0.0,0.0,Medium
3652,20,Female,Arizona,32,32.0,5,3.8,0.0,0.0,0.0,Low
3653,27,Female,Kentucky,29,29.0,23,3.8,0.0,0.0,0.0,Low
3654,67,Female,Minnesota,20,20.0,39,3.9,0.0,0.0,0.0,Low
3655,21,Female,Arkansas,98,98.0,10,3.3,0.0,0.0,0.0,High
3656,20,Female,Wyoming,27,27.0,4,2.9,0.0,0.0,0.0,Low
3657,35,Female,North Dakota,67,67.0,18,3.7,0.0,0.0,0.0,Medium
3658,58,Female,Alabama,82,82.0,1,3.7,0.0,0.0,0.0,High
3659,28,Female,Mississippi,72,72.0,18,4.6,0.0,0.0,0.0,Medium
3660,27,Female,Illinois,77,77.0,46,4.9,0.0,0.0,0.0,High
3661,19,Female,Arkansas,74,74.0,13,3.1,0.0,0.0,0.0,High
3662,63,Female,Kansas,39,39.0,5,3.5,0.0,0.0,0.0,Low
3663,69,Female,Rhode Island,80,80.0,11,4.9,0.0,0.0,0.0,High
3664,65,Female,Florida,59,59.0,49,4.4,0.0,0.0,0.0,Medium
3665,63,Female,Missouri,68,68.0,1,4.4,0.0,0.0,0.0,Medium
3666,28,Female,North Carolina,77,77.0,11,3.4,0.0,0.0,0.0,High
3667,67,Female,Alabama,50,50.0,47,3.0,0.0,0.0,0.0,Medium
3668,51,Female,Washington,45,45.0,20,2.6,0.0,0.0,0.0,Low
3669,59,Female,Michigan,71,71.0,18,3.2,0.0,0.0,0.0,Medium
3670,25,Female,Washington,52,52.0,43,4.6,0.0,0.0,0.0,Medium
3671,31,Female,Vermont,50,50.0,4,3.8,0.0,0.0,0.0,Medium
3672,62,Female,Illinois,66,66.0,20,4.8,0.0,0.0,0.0,Medium
3673,51,Female,New York,81,81.0,7,4.5,0.0,0.0,0.0,High
3674,32,Female,Rhode Island,28,28.0,31,4.2,0.0,0.0,0.0,Low
3675,35,Female,Washington,65,65.0,41,2.7,0.0,0.0,0.0,Medium
3676,70,Female,Virginia,80,80.0,3,4.5,0.0,0.0,0.0,High
3677,19,Female,Wisconsin,94,94.0,16,4.9,0.0,0.0,0.0,High
3678,32,Female,Michigan,30,30.0,43,2.8,0.0,0.0,0.0,Low
3679,56,Female,Texas,45,45.0,29,3.5,0.0,0.0,0.0,Low
3680,53,Female,Idaho,91,91.0,5,2.5,0.0,0.0,0.0,High
3681,22,Female,Iowa,36,36.0,30,2.9,0.0,0.0,0.0,Low
3682,26,Female,Connecticut,73,73.0,33,4.2,0.0,0.0,0.0,Medium
3683,42,Female,Wyoming,60,60.0,46,4.6,0.0,0.0,0.0,Medium
3684,30,Female,Mississippi,77,77.0,17,3.0,0.0,0.0,0.0,High
3685,29,Female,Pennsylvania,86,86.0,47,4.4,0.0,0.0,0.0,High
3686,47,Female,Tennessee,42,42.0,17,2.6,0.0,0.0,0.0,Low
3687,59,Female,Louisiana,70,70.0,17,4.8,0.0,0.0,0.0,Medium
3688,34,Female,Arkansas,44,44.0,28,2.9,0.0,0.0,0.0,Low
3689,52,Female,West Virginia,91,91.0,8,3.0,0.0,0.0,0.0,High
3690,47,Female,South Carolina,30,30.0,8,4.5,0.0,0.0,0.0,Low
3691,24,Female,Kansas,23,23.0,4,3.7,0.0,0.0,0.0,Low
3692,63,Female,Michigan,21,21.0,24,4.8,0.0,0.0,0.0,Low
3693,59,Female,Alabama,34,34.0,29,4.8,0.0,0.0,0.0,Low
3694,66,Female,South Dakota,46,46.0,10,4.7,0.0,0.0,0.0,Medium
3695,45,Female,Rhode Island,41,41.0,11,2.6,0.0,0.0,0.0,Low
3696,38,Female,Florida,33,33.0,18,4.6,0.0,0.0,0.0,Low
3697,63,Female,Connecticut,48,48.0,26,3.4,0.0,0.0,0.0,Medium
3698,55,Female,Pennsylvania,66,66.0,39,3.0,0.0,0.0,0.0,Medium
3699,25,Female,California,54,54.0,4,4.0,0.0,0.0,0.0,Medium
3700,51,Female,Oklahoma,55,55.0,24,2.6,0.0,0.0,0.0,Medium
3701,28,Female,North Dakota,84,84.0,2,3.4,0.0,0.0,0.0,High
3702,46,Female,New Mexico,66,66.0,36,4.5,0.0,0.0,0.0,Medium
3703,58,Female,South Carolina,65,65.0,36,2.7,0.0,0.0,0.0,Medium
3704,30,Female,Michigan,83,83.0,23,2.9,0.0,0.0,0.0,High
3705,68,Female,Missouri,61,61.0,36,4.0,0.0,0.0,0.0,Medium
3706,28,Female,Colorado,65,65.0,2,3.2,0.0,0.0,0.0,Medium
3707,26,Female,Kansas,55,55.0,17,4.0,0.0,0.0,0.0,Medium
3708,35,Female,Illinois,79,79.0,19,3.4,0.0,0.0,0.0,High
3709,40,Female,South Carolina,96,96.0,41,4.9,0.0,0.0,0.0,High
3710,31,Female,Utah,43,43.0,27,3.6,0.0,0.0,0.0,Low
3711,60,Female,Hawaii,40,40.0,32,3.6,0.0,0.0,0.0,Low
3712,69,Female,Texas,62,62.0,33,3.2,0.0,0.0,0.0,Medium
3713,51,Female,Oregon,72,72.0,24,3.7,0.0,0.0,0.0,Medium
3714,49,Female,Arizona,87,87.0,31,2.6,0.0,0.0,0.0,High
3715,18,Female,New York,31,31.0,35,3.9,0.0,0.0,0.0,Low
3716,63,Female,Nebraska,34,34.0,2,3.4,0.0,0.0,0.0,Low
3717,57,Female,Vermont,53,53.0,42,3.4,0.0,0.0,0.0,Medium
3718,45,Female,Maryland,85,85.0,47,4.2,0.0,0.0,0.0,High
3719,36,Female,Tennessee,50,50.0,44,2.9,0.0,0.0,0.0,Medium
3720,20,Female,Pennsylvania,91,91.0,8,4.1,0.0,0.0,0.0,High
3721,21,Female,South Carolina,56,56.0,13,3.6,0.0,0.0,0.0,Medium
3722,62,Female,Connecticut,60,60.0,10,4.0,0.0,0.0,0.0,Medium
3723,23,Female,Kentucky,34,34.0,1,4.0,0.0,0.0,0.0,Low
3724,26,Female,Rhode Island,30,30.0,1,3.6,0.0,0.0,0.0,Low
3725,30,Female,Colorado,71,71.0,18,3.1,0.0,0.0,0.0,Medium
3726,18,Female,Oklahoma,100,100.0,2,4.4,0.0,0.0,0.0,High
3727,47,Female,Idaho,85,85.0,36,4.3,0.0,0.0,0.0,High
3728,41,Female,Maine,83,83.0,17,3.5,0.0,0.0,0.0,High
3729,62,Female,Vermont,31,31.0,1,3.0,0.0,0.0,0.0,Low
3730,28,Female,Rhode Island,82,82.0,50,4.7,0.0,0.0,0.0,High
3731,46,Female,Florida,79,79.0,3,2.5,0.0,0.0,0.0,High
3732,54,Female,West Virginia,62,62.0,45,3.1,0.0,0.0,0.0,Medium
3733,36,Female,Indiana,92,92.0,28,3.3,0.0,0.0,0.0,High
3734,25,Female,Illinois,58,58.0,6,4.7,0.0,0.0,0.0,Medium
3735,38,Female,California,88,88.0,33,3.4,0.0,0.0,0.0,High
3736,38,Female,Massachusetts,44,44.0,29,3.1,0.0,0.0,0.0,Low
3737,42,Female,Idaho,56,56.0,2,4.6,0.0,0.0,0.0,Medium
3738,19,Female,Kentucky,23,23.0,43,4.9,0.0,0.0,0.0,Low
3739,34,Female,Delaware,45,45.0,48,2.7,0.0,0.0,0.0,Low
3740,38,Female,Idaho,31,31.0,43,4.2,0.0,0.0,0.0,Low
3741,42,Female,Virginia,96,96.0,26,2.6,0.0,0.0,0.0,High
3742,58,Female,Arizona,96,96.0,26,3.2,0.0,0.0,0.0,High
3743,56,Female,Maryland,80,80.0,50,4.4,0.0,0.0,0.0,High
3744,62,Female,Idaho,28,28.0,36,3.6,0.0,0.0,0.0,Low
3745,24,Female,New Jersey,51,51.0,26,2.7,0.0,0.0,0.0,Medium
3746,60,Female,Washington,41,41.0,2,4.3,0.0,0.0,0.0,Low
3747,53,Female,Idaho,99,99.0,49,2.6,0.0,0.0,0.0,High
3748,26,Female,Rhode Island,53,53.0,32,4.3,0.0,0.0,0.0,Medium
3749,34,Female,Delaware,25,25.0,3,3.9,0.0,0.0,0.0,Low
3750,24,Female,Alaska,95,95.0,38,2.9,0.0,0.0,0.0,High
3751,42,Female,Arizona,88,88.0,5,3.1,0.0,0.0,0.0,High
3752,36,Female,Alabama,97,97.0,8,4.2,0.0,0.0,0.0,High
3753,24,Female,Washington,81,81.0,43,4.1,0.0,0.0,0.0,High
3754,39,Female,Louisiana,26,26.0,22,4.2,0.0,0.0,0.0,Low
3755,46,Female,Nebraska,41,41.0,10,4.4,0.0,0.0,0.0,Low
3756,64,Female,Pennsylvania,93,93.0,26,3.4,0.0,0.0,0.0,High
3757,64,Female,South Carolina,69,69.0,42,4.8,0.0,0.0,0.0,Medium
3758,61,Female,California,44,44.0,33,4.5,0.0,0.0,0.0,Low
3759,61,Female,Indiana,54,54.0,23,2.7,0.0,0.0,0.0,Medium
3760,44,Female,Missouri,61,61.0,30,3.5,0.0,0.0,0.0,Medium
3761,65,Female,Connecticut,80,80.0,36,3.1,0.0,0.0,0.0,High
3762,60,Female,Nevada,30,30.0,3,2.8,0.0,0.0,0.0,Low
3763,65,Female,New York,94,94.0,13,2.9,0.0,0.0,0.0,High
3764,27,Female,Oklahoma,24,24.0,38,4.5,0.0,0.0,0.0,Low
3765,36,Female,South Dakota,21,21.0,19,3.5,0.0,0.0,0.0,Low
3766,22,Female,Missouri,52,52.0,14,4.3,0.0,0.0,0.0,Medium
3767,62,Female,Texas,59,59.0,43,4.9,0.0,0.0,0.0,Medium
3768,59,Female,New York,51,51.0,10,3.1,0.0,0.0,0.0,Medium
3769,50,Female,Vermont,35,35.0,34,4.0,0.0,0.0,0.0,Low
